song_id	genius_url	artist_name	song_name
9985	Meek-mill-fuck-you-mean-lyrics	Meek mill	fuck you mean
9987	Tory-lanez-drip-drip-drip-lyrics	Tory lanez	drip drip drip
9988	Meek-mill-dreamchasers-lyrics	Meek mill	dreamchasers
9989	Meek-mill-young-black-america-lyrics	Meek mill	young black america
9990	Meek-mill-from-da-bottom-lyrics	Meek mill	from da bottom
9991	Ed-sheeran-1000-nights-lyrics	Ed sheeran	1000 nights
9992	Rick-ross-pandemonium-lyrics	Rick ross	pandemonium
9994	Meek-mill-tic-tac-toe-lyrics	Meek mill	tic tac toe
9996	Meek-mill-work-lyrics	Meek mill	work
9997	Meek-mill-rich-porter-lyrics	Meek mill	rich porter
9998	Meek-mill-price-lyrics	Meek mill	price
9999	Meek-mill-never-lose-lyrics	Meek mill	never lose
10002	Meek-mill-hip-hop-lyrics	Meek mill	hip hop
10006	Meek-mill-lil-snupe-skit-lyrics	Meek mill	lil snupe skit
10007	Ti-jefe-lyrics	Ti	jefe
10008	Meek-mill-fuck-that-check-up-lyrics	Meek mill	fuck that check up
10009	Fabolous-foreigners-lyrics	Fabolous	foreigners
10010	Meek-mill-ambitionz-lyrics	Meek mill	ambitionz
10012	Meek-mill-rose-red-lyrics	Meek mill	rose red
10013	Meek-mill-ricky-lyrics	Meek mill	ricky
10014	Wale-self-made-lyrics	Wale	self made
10016	Meek-mill-ball-player-lyrics	Meek mill	ball player
10017	Meek-mill-fa-sho-lyrics	Meek mill	fa sho
10018	Jay-sean-mars-lyrics	Jay sean	mars
10019	Rick-ross-big-bank-lyrics	Rick ross	big bank
10020	Juelz-santana-soft-lyrics	Juelz santana	soft
10021	Meek-mill-stuck-in-my-ways-lyrics	Meek mill	stuck in my ways
10022	Meek-mill-been-that-lyrics	Meek mill	been that
10023	Gucci-mane-get-money-nigga-lyrics	Gucci mane	get money nigga
10025	Meek-mill-wont-stop-lyrics	Meek mill	wont stop
10026	Dj-khaled-i-feel-like-pac-i-feel-like-biggie-lyrics	Dj khaled	i feel like pac i feel like biggie
10027	Meek-mill-stand-up-lyrics	Meek mill	stand up
10028	Meek-mill-young-nigga-dreams-lyrics	Meek mill	young nigga dreams
10029	Meek-mill-made-it-from-nothing-lyrics	Meek mill	made it from nothing
10030	Rick-ross-last-breath-lyrics	Rick ross	last breath
10031	Meek-mill-connect-the-dots-lyrics	Meek mill	connect the dots
10032	Ludacris-say-it-to-my-face-lyrics	Ludacris	say it to my face
10033	Diddy-i-want-the-love-lyrics	Diddy	i want the love
10034	Meek-mill-my-niggas-lyrics	Meek mill	my niggas
10035	Rick-ross-lamborghini-doors-lyrics	Rick ross	lamborghini doors
10038	Fabolous-you-dont-know-bout-it-lyrics	Fabolous	you dont know bout it
10039	Dj-khaled-i-did-it-for-my-dawgz-lyrics	Dj khaled	i did it for my dawgz
10042	Ti-g-season-lyrics	Ti	g season
10043	Meek-mill-1am-lyrics	Meek mill	1am
10044	Meek-mill-fbh-lyrics	Meek mill	fbh
10046	Meek-mill-contagious-lyrics	Meek mill	contagious
10047	Ti-black-man-lyrics	Ti	black man
10049	Meek-mill-work-freestyle-lyrics	Meek mill	work freestyle
10050	Meek-mill-bag-talk-lyrics	Meek mill	bag talk
10052	Meek-mill-kilo-lyrics	Meek mill	kilo
10055	Asher-roth-party-girl-lyrics	Asher roth	party girl
10056	Meek-mill-right-now-lyrics	Meek mill	right now
10057	Rick-ross-play-your-part-lyrics	Rick ross	play your part
10060	Wale-100-hunnit-lyrics	Wale	100 hunnit
10061	Meek-mill-open-lyrics	Meek mill	open
10062	Meek-mill-way-up-lyrics	Meek mill	way up
10063	Meek-mill-tony-montana-freestyle-lyrics	Meek mill	tony montana freestyle
10064	Rick-ross-bogus-charms-lyrics	Rick ross	bogus charms
10065	French-montana-coke-boyz-lyrics	French montana	coke boyz
10067	Meek-mill-king-lyrics	Meek mill	king
10068	Bob-epic-lyrics	Bob	epic
10069	The-game-the-soundtrack-lyrics	The game	the soundtrack
10072	Meek-mill-get-dis-money-lyrics	Meek mill	get dis money
10076	Cory-gunz-ymcmb-mmg-lyrics	Cory gunz	ymcmb mmg
10078	Trina-ass-fat-lyrics	Tri	ass fat
10080	Meek-mill-niggas-in-paris-lyrics	Meek mill	niggas in paris
10081	Meek-mill-lay-lyrics	Meek mill	lay
10082	Meek-mill-rose-red-remix-lyrics	Meek mill	rose red remix
10083	Meek-mill-how-we-roll-lyrics	Meek mill	how we roll
10086	Meek-mill-faded-too-long-freestyle-lyrics	Meek mill	faded too long freestyle
10087	Meek-mill-im-on-one-freestyle-lyrics	Meek mill	im on one freestyle
10090	Sadek-pay-me-lyrics	Sadek	pay me
10091	Meek-mill-body-count-lyrics	Meek mill	body count
10093	Meek-mill-im-rollin-lyrics	Meek mill	im rollin
10094	Meek-mill-on-my-way-lyrics	Meek mill	on my way
10096	Meek-mill-make-it-work-lyrics	Meek mill	make it work
10098	Meek-mill-main-lyrics	Meek mill	main
10099	Meek-mill-she-dont-know-lyrics	Meek mill	she dont know
10102	Jazmine-sullivan-dumb-lyrics	Jazmine sullivan	dumb
10103	Meek-mill-middle-of-the-summer-lyrics	Meek mill	middle of the summer
10104	Lil-durk-young-niggas-lyrics	Lil durk	young niggas
10105	Meek-mill-dont-panic-lyrics	Meek mill	dont panic
10106	Meek-mill-problem-lyrics	Meek mill	problem
10107	Gucci-mane-backwards-lyrics	Gucci mane	backwards
10108	Stalley-bcgmmg-remix-lyrics	Stalley	bcgmmg remix
10109	Dj-khaled-shout-out-to-the-real-lyrics	Dj khaled	shout out to the real
10110	Meek-mill-gasoline-lyrics	Meek mill	gasoline
10112	Jadakiss-by-the-bar-lyrics	Jadakiss	by the bar
10113	Meek-mill-team-rich-lyrics	Meek mill	team rich
10114	Meek-mill-basic-bitch-lyrics	Meek mill	basic bitch
10115	Rick-ross-turn-ya-back-lyrics	Rick ross	turn ya back
10117	Meek-mill-backboard-lyrics	Meek mill	backboard
10119	Meek-mill-run-it-lyrics	Meek mill	run it
10121	Belly-immigrant-lyrics	Belly	immigrant
10123	Wale-running-rebels-lyrics	Wale	running rebels
10124	Keyshia-cole-zero-lyrics	Keyshia cole	zero
10125	Rick-ross-worlds-finest-lyrics	Rick ross	worlds finest
10126	Meek-mill-make-em-say-lyrics	Meek mill	make em say
10127	Meek-mill-give-it-to-em-lyrics	Meek mill	give it to em
10129	Meek-mill-hate-is-my-motivator-lyrics	Meek mill	hate is my motivator
10130	Dj-khaled-i-lied-lyrics	Dj khaled	i lied
10131	Meek-mill-goons-gone-wild-lyrics	Meek mill	goons gone wild
10133	Young-scooter-hustlin-lyrics	Young scooter	hustlin
10134	Trey-songz-check-me-out-lyrics	Trey songz	check me out
10135	Meek-mill-derrick-rose-lyrics	Meek mill	derrick rose
10136	Meek-mill-im-me-lyrics	Meek mill	im me
10138	Meek-mill-miss-me-lyrics	Meek mill	miss me
10139	Meek-mill-organized-chaos-lyrics	Meek mill	organized chaos
10141	Kid-ink-blackout-lyrics	Kid ink	blackout
10143	Waka-flocka-flame-let-dem-guns-blam-lyrics	Waka flocka flame	let dem guns blam
10151	The-game-the-drill-lyrics	The game	the drill
10152	Meek-mill-in-my-bag-lyrics	Meek mill	in my bag
10154	Meek-mill-bust-down-lyrics	Meek mill	bust down
10156	Meek-mill-ham-music-lyrics	Meek mill	ham music
10157	Jeezy-mlk-blvd-lyrics	Jeez	mlk blvd
10158	Kid-ink-360-lyrics	Kid ink	360
10162	Meek-mill-im-not-a-rapper-lyrics	Meek mill	im not a rapper
10163	Ti-who-what-when-lyrics	Ti	who what when
10165	The-alchemist-perfectionist-lyrics	The alchemist	perfectionist
10166	Chip-pizza-boy-lyrics	Chip	pizza boy
10167	Trae-tha-truth-ride-wit-me-lyrics	Trae tha truth	ride wit me
10169	Meek-mill-40-on-my-hip-lyrics	Meek mill	40 on my hip
10170	Meek-mill-gettin-it-in-lyrics	Meek mill	gettin it in
10172	Meek-mill-do-dat-dere-lyrics	Meek mill	do dat dere
10174	Meek-mill-banned-from-tv-lyrics	Meek mill	banned from tv
10177	Meek-mill-indian-bounce-lyrics	Meek mill	indian bounce
10181	Mustard-what-these-bitches-want-lyrics	Mustard	what these bitches want
10182	Meek-mill-black-and-yellow-lyrics	Meek mill	black and yellow
10185	Meek-mill-realest-u-ever-seen-lyrics	Meek mill	realest u ever seen
10186	Cassie-turn-up-lyrics	Cassie	turn up
10187	Meek-mill-im-so-sorry-lyrics	Meek mill	im so sorry
10191	Meek-mill-audemar-lyrics	Meek mill	audemar
10192	Meek-mill-stuntin-lyrics	Meek mill	stuntin
10193	Wale-routine-lyrics	Wale	routine
10194	Wale-bad-lyrics	Wale	bad
10195	Wale-the-matrimony-lyrics	Wale	the matrimony
10196	Wale-lotus-flower-bomb-lyrics	Wale	lotus flower bomb
10197	Wale-the-need-to-know-lyrics	Wale	the need to know
10198	Wale-lovehate-thing-lyrics	Wale	lovehate thing
10199	Waka-flocka-flame-no-hands-lyrics	Waka flocka flame	no hands
10200	Omarion-mia-lyrics	Omarion	mia
10201	Juicy-j-bounce-it-lyrics	Juicy j	bounce it
10202	Wale-the-body-lyrics	Wale	the body
10203	Fabolous-beauty-lyrics	Fabolous	beauty
10205	Wale-the-girls-on-drugs-lyrics	Wale	the girls on drugs
10206	Wale-sabotage-lyrics	Wale	sabotage
10207	Wale-my-pyt-lyrics	Wale	my pyt
10208	Wale-that-way-lyrics	Wale	that way
10209	Wale-the-breakup-song-lyrics	Wale	the breakup song
10211	Wale-ambitious-girl-lyrics	Wale	ambitious girl
10212	Wale-chain-music-lyrics	Wale	chain music
10213	Wale-illest-bitch-lyrics	Wale	illest bitch
10214	Wale-poor-decisions-lyrics	Wale	poor decisions
10217	Wale-the-white-shoes-lyrics	Wale	the white shoes
10218	Wale-groundhog-day-lyrics	Wale	groundhog day
10219	Rick-ross-trap-trap-trap-lyrics	Rick ross	trap trap trap
10220	Partynextdoor-nobody-lyrics	Partynextdoor	nobody
10221	Wale-tired-of-dreaming-lyrics	Wale	tired of dreaming
10222	Fabolous-faith-in-me-lyrics	Fabolous	faith in me
10223	Wale-cool-off-lyrics	Wale	cool off
10224	Wale-vanity-lyrics	Wale	vanity
10225	Wale-the-war-lyrics	Wale	the war
10227	Wale-diary-lyrics	Wale	diary
10228	Wale-the-one-eye-kitten-song-lyrics	Wale	the one eye kitten song
10229	Wale-legendary-lyrics	Wale	legendary
10230	Wale-tats-on-my-arm-lyrics	Wale	tats on my arm
10232	Wale-on-chill-lyrics	Wale	on chill
10235	Dj-drama-so-many-girls-lyrics	Dj drama	so many girls
10236	Wale-back-2-ballin-lyrics	Wale	back 2 ballin
10237	Wale-black-bonnie-lyrics	Wale	black bonnie
10238	Wale-the-god-smile-lyrics	Wale	the god smile
10239	Wale-dc-or-nothing-lyrics	Wale	dc or nothing
10240	Wale-the-one-time-in-houston-lyrics	Wale	the one time in houston
10241	Wale-the-intro-about-nothing-lyrics	Wale	the intro about nothing
10243	Wale-88-lyrics	Wale	88
10244	Wale-chun-li-lyrics	Wale	chun li
10245	Wale-sunshine-lyrics	Wale	sunshine
10246	Wale-the-middle-finger-lyrics	Wale	the middle finger
10248	Wale-the-helium-balloon-lyrics	Wale	the helium balloon
10249	Wale-double-m-genius-lyrics	Wale	double m genius
10250	Wale-simple-man-lyrics	Wale	simple man
10251	Wale-pretty-girls-lyrics	Wale	pretty girls
10252	Wale-90210-lyrics	Wale	90210
10253	Wale-ambitious-girl-2-lyrics	Wale	ambitious girl 2
10254	Wale-the-curse-of-the-gifted-lyrics	Wale	the curse of the gifted
10255	Wale-gullible-lyrics	Wale	gullible
10256	Wale-my-love-lyrics	Wale	my love
10257	Wale-barry-sanders-lyrics	Wale	barry sanders
10258	Wale-the-manipulation-pt-2-lyrics	Wale	the manipulation pt 2
10259	Wale-fashion-week-lyrics	Wale	fashion week
10266	Wale-miami-nights-lyrics	Wale	miami nights
10267	Wale-chillin-lyrics	Wale	chillin
10268	Wale-bricks-lyrics	Wale	bricks
10270	Wale-the-show-lyrics	Wale	the show
10271	Wale-let-a-nigga-know-lyrics	Wale	let a nigga know
10274	Wale-the-problem-lyrics	Wale	the problem
10275	Wale-fuck-you-lyrics	Wale	fuck you
10277	Wale-spoiled-lyrics	Wale	spoiled
10279	Wale-lets-chill-lyrics	Wale	lets chill
10280	Wale-heaven-on-earth-lyrics	Wale	heaven on earth
10282	Chris-brown-all-i-need-lyrics	Chris brown	all i need
10283	Wale-change-up-lyrics	Wale	change up
10284	Miguel-coffee-fucking-lyrics	Mi	coffee fucking
10286	Wale-the-glass-egg-lyrics	Wale	the glass egg
10287	Wale-the-zenith-lyrics	Wale	the zenith
10289	Wale-albert-pujols-lyrics	Wale	albert pujols
10290	Wale-varsity-blues-lyrics	Wale	varsity blues
10291	Wale-smile-lyrics	Wale	smile
10293	Wale-effortless-lyrics	Wale	effortless
10295	Wale-the-kramer-lyrics	Wale	the kramer
10297	Wale-georgetown-press-lyrics	Wale	georgetown press
10298	Wale-black-is-gold-lyrics	Wale	black is gold
10299	Wale-im-on-one-lyrics	Wale	im on one
10301	Wale-the-mc-lyrics	Wale	the mc
10302	French-montana-thrilla-in-manilla-lyrics	French montana	thrilla in manilla
10304	Wale-mfs-lyrics	Wale	mfs
10305	Wale-fluorescent-ink-lyrics	Wale	fluorescent ink
10306	Wale-limitless-lyrics	Wale	limitless
10308	Rick-ross-beautiful-lie-lyrics	Rick ross	beautiful lie
10310	Wale-the-trip-downtown-lyrics	Wale	the trip downtown
10311	Wale-flat-out-lyrics	Wale	flat out
10312	Wale-never-never-freestyle-lyrics	Wale	never never freestyle
10313	Rick-ross-act-a-fool-lyrics	Rick ross	act a fool
10314	Wale-skool-daze-lyrics	Wale	skool daze
10315	Wale-fa-we-we-freestyle-lyrics	Wale	fa we we freestyle
10316	Wale-the-followers-lyrics	Wale	the followers
10317	Young-thug-stoner-remix-lyrics	Young thug	stoner remix
10318	Wale-scarface-rozay-gotti-lyrics	Wale	scarface rozay gotti
10319	Rick-ross-stack-on-my-belt-lyrics	Rick ross	stack on my belt
10320	Wale-the-number-won-lyrics	Wale	the number won
10321	Wale-money-changes-lyrics	Wale	money changes
10323	Goldlink-summatime-lyrics	Goldlink	summatime
10324	Wale-negotiations-lyrics	Wale	negotiations
10326	Wale-let-it-go-lyrics	Wale	let it go
10327	Juelz-santana-awesome-lyrics	Juelz santana	awesome
10328	Wale-shades-lyrics	Wale	shades
10329	Wale-staying-power-lyrics	Wale	staying power
10330	Wale-all-star-break-up-lyrics	Wale	all star break up
10331	French-montana-everywhere-we-go-lyrics	French montana	everywhere we go
10332	Lil-durk-represent-lyrics	Lil durk	represent
10334	Wale-street-runner-lyrics	Wale	street runner
10335	Wale-fine-girl-lyrics	Wale	fine girl
10336	Wale-the-right-one-lyrics	Wale	the right one
10337	The-game-stripper-lyrics	The game	stripper
10340	Dj-khaled-dont-pay-4-it-lyrics	Dj khaled	dont pay 4 it
10341	Wale-rack-city-lyrics	Wale	rack city
10342	Wale-3-days-3-hours-lyrics	Wale	3 days 3 hours
10344	Wale-no-one-be-like-you-lyrics	Wale	no one be like you
10345	Wale-freedom-of-speech-lyrics	Wale	freedom of speech
10346	French-montana-dont-go-over-there-lyrics	French montana	dont go over there
10347	Rick-ross-finals-2-lyrics	Rick ross	finals 2
10348	Wale-hella-lyrics	Wale	hella
10349	Wale-fairy-tales-lyrics	Wale	fairy tales
10350	Wale-waledance-lyrics	Wale	waledance
10351	Wale-nike-boots-lyrics	Wale	nike boots
10354	Wale-poledancer-lyrics	Wale	poledancer
10355	Wale-salary-kaep-lyrics	Wale	salary kaep
10356	Wale-her-wave-lyrics	Wale	her wave
10357	Wale-arrival-lyrics	Wale	arrival
10358	Wale-loyalty-lyrics	Wale	loyalty
10359	Wale-my-sweetie-lyrics	Wale	my sweetie
10360	Wale-hold-yuh-freestyle-lyrics	Wale	hold yuh freestyle
10362	Wale-the-eyes-of-the-tiger-lyrics	Wale	the eyes of the tiger
10363	Jamie-foxx-like-a-drum-lyrics	Jamie foxx	like a drum
10364	Elle-varner-rover-lyrics	Elle varner	rover
10365	Wale-thank-god-lyrics	Wale	thank god
10366	Jadakiss-paper-tags-lyrics	Jadakiss	paper tags
10368	The-game-all-the-way-gone-lyrics	The game	all the way gone
10369	Wale-mirrors-lyrics	Wale	mirrors
10370	Rapsody-dark-knights-lyrics	Rapsody	dark knights
10371	Wale-4-am-lyrics	Wale	4 am
10372	Wale-aston-martin-music-lyrics	Wale	aston martin music
10374	Wale-the-cloud-lyrics	Wale	the cloud
10375	Wale-best-night-ever-lyrics	Wale	best night ever
10376	Wale-slight-work-remix-lyrics	Wale	slight work remix
10377	Wale-dna-lyrics	Wale	dna
10378	Wale-its-too-late-lyrics	Wale	its too late
10380	Wale-cc-white-lyrics	Wale	cc white
10381	Wale-ocean-drive-lyrics	Wale	ocean drive
10382	Hoodie-allen-fakin-lyrics	Hoodie allen	fakin
10384	Wale-mother-nature-lyrics	Wale	mother nature
10385	Wale-ji-dope-lyrics	Wale	ji dope
10387	Wale-the-soup-lyrics	Wale	the soup
10388	Wale-mama-told-me-lyrics	Wale	mama told me
10389	Wale-shape-of-you-remix-lyrics	Wale	shape of you remix
10390	Wale-the-artistic-integrity-lyrics	Wale	the artistic integrity
10391	Audio-push-quick-fast-lyrics	Audio push	quick fast
10392	Wale-samples-and-shit-lyrics	Wale	samples and shit
10393	Wale-the-power-lyrics	Wale	the power
10395	Wale-new-soul-lyrics	Wale	new soul
10397	Mariah-carey-you-dont-know-what-to-do-lyrics	Mariah carey	you dont know what to do
10398	Wale-mathematics-lyrics	Wale	mathematics
10399	Wale-world-tour-lyrics	Wale	world tour
10400	Wale-podium-lyrics	Wale	podium
10401	Wale-chess-lyrics	Wale	chess
10402	Black-cobain-busy-now-lyrics	Black cobain	busy now
10404	Wale-day-by-the-pool-lyrics	Wale	day by the pool
10407	Wale-pick-six-lyrics	Wale	pick six
10408	Wale-the-blessings-lyrics	Wale	the blessings
10409	Pill-rise-lyrics	Pill	rise
10411	Wale-cake-lyrics	Wale	cake
10412	Stalley-home-to-you-lyrics	Stalley	home to you
10413	Wale-the-manipulation-lyrics	Wale	the manipulation
10414	Wale-underdog-lyrics	Wale	underdog
10415	Wale-the-work-workin-lyrics	Wale	the work workin
10416	Wale-lacefrontin-lyrics	Wale	lacefrontin
10418	Lil-reese-no-lackin-lyrics	Lil reese	no lackin
10419	Black-cobain-5-am-lyrics	Black cobain	5 am
10420	Wale-right-here-lyrics	Wale	right here
10421	Sean-kingston-seasonal-love-lyrics	Sean kingston	seasonal love
10425	Wale-mmg-under-god-lyrics	Wale	mmg under god
10426	Wale-letter-lyrics	Wale	letter
10427	Wale-valentino-lyrics	Wale	valentino
10428	Wale-ms-moon-lyrics	Wale	ms moon
10430	Wale-dummies-lyrics	Wale	dummies
10432	Wale-losing-lyrics	Wale	losing
10434	Miguel-bennie-and-the-jets-lyrics	Mi	bennie and the jets
10436	Wale-the-flight-lyrics	Wale	the flight
10437	Fabolous-dance-move-lyrics	Fabolous	dance move
10439	Wale-tv-in-the-radio-lyrics	Wale	tv in the radio
10440	Young-scooter-pass-around-lyrics	Young scooter	pass around
10443	Wale-bitches-like-you-lyrics	Wale	bitches like you
10444	Wale-the-best-in-the-league-lyrics	Wale	the best in the league
10445	Wale-the-grown-up-lyrics	Wale	the grown up
10447	Lil-reese-money-stackin-lyrics	Lil reese	money stackin
10448	Wale-breakdown-lyrics	Wale	breakdown
10450	Wale-prescription-lyrics	Wale	prescription
10451	Chinx-buy-this-game-lyrics	Chinx	buy this game
10453	Wale-wordplay-lyrics	Wale	wordplay
10454	Wale-mass-appeal-freestyle-lyrics	Wale	mass appeal freestyle
10455	Wale-let-it-loose-lyrics	Wale	let it loose
10456	Jacquees-against-me-lyrics	Jacquees	against me
10457	Wale-publishing-checks-lyrics	Wale	publishing checks
10458	Wale-kicks-lyrics	Wale	kicks
10460	Travis-porter-my-team-winnin-lyrics	Travis porter	my team winnin
10461	French-montana-dance-move-lyrics	French montana	dance move
10462	Wale-intro-stroke-of-genius-lyrics	Wale	intro stroke of genius
10463	Wale-women-of-los-angeles-lyrics	Wale	women of los angeles
10465	Wale-no-pain-no-gain-lyrics	Wale	no pain no gain
10466	Problem-understand-me-lyrics	Problem	understand me
10469	Lorde-royals-remix-lyrics	Lorde	royals remix
10472	Wale-family-affair-lyrics	Wale	family affair
10474	Ravaughn-better-be-good-lyrics	Ravaughn	better be good
10475	Wale-lax-lyrics	Wale	lax
10476	Wale-the-black-n-gold-lyrics	Wale	the black n gold
10477	Eric-bellinger-treat-yourself-lyrics	Eric bellinger	treat yourself
10479	Wale-bgm-lyrics	Wale	bgm
10482	Wale-expectations-lyrics	Wale	expectations
10484	Ed-sheeran-shape-of-you-lyrics	Ed sheeran	shape of you
10485	Justin-bieber-love-yourself-lyrics	Justin bieber	love yourself
10486	Ed-sheeran-perfect-lyrics	Ed sheeran	perfect
10488	Ed-sheeran-castle-on-the-hill-lyrics	Ed sheeran	castle on the hill
10489	Ed-sheeran-supermarket-flowers-lyrics	Ed sheeran	supermarket flowers
10490	Ed-sheeran-happier-lyrics	Ed sheeran	happier
10492	Lil-dicky-freaky-friday-lyrics	Lil dicky	freaky friday
10493	Liam-payne-strip-that-down-lyrics	Liam payne	strip that down
10494	Ed-sheeran-galway-girl-lyrics	Ed sheeran	galway girl
10495	Major-lazer-cold-water-lyrics	Major lazer	cold water
10496	Ed-sheeran-thinking-out-loud-lyrics	Ed sheeran	thinking out loud
10497	Ed-sheeran-dive-lyrics	Ed sheeran	dive
10499	Ed-sheeran-photograph-lyrics	Ed sheeran	photograph
10502	Ed-sheeran-dont-lyrics	Ed sheeran	dont
10503	Ed-sheeran-eraser-lyrics	Ed sheeran	eraser
10504	Ed-sheeran-the-a-team-lyrics	Ed sheeran	the a team
10505	Macklemore-and-ryan-lewis-growing-up-lyrics	Macklemore and ryan lewis	growing up
10506	Ed-sheeran-new-man-lyrics	Ed sheeran	new man
10507	Ed-sheeran-nancy-mulligan-lyrics	Ed sheeran	nancy mulligan
10508	Ed-sheeran-i-see-fire-lyrics	Ed sheeran	i see fire
10509	Ed-sheeran-beautiful-people-lyrics	Ed sheeran	beautiful people
10510	Ed-sheeran-barcelona-lyrics	Ed sheeran	barcelona
10512	Rita-ora-your-song-lyrics	Rita ora	your song
10513	Ed-sheeran-what-do-i-know-lyrics	Ed sheeran	what do i know
10514	Ed-sheeran-give-me-love-lyrics	Ed sheeran	give me love
10516	Shawn-mendes-fallin-all-in-you-lyrics	Shawn mendes	fallin all in you
10517	Ed-sheeran-kiss-me-lyrics	Ed sheeran	kiss me
10518	Ed-sheeran-save-myself-lyrics	Ed sheeran	save myself
10521	Ed-sheeran-bibia-be-ye-ye-lyrics	Ed sheeran	bibia be ye ye
10522	Ed-sheeran-tenerife-sea-lyrics	Ed sheeran	tenerife sea
10524	Ed-sheeran-lego-house-lyrics	Ed sheeran	lego house
10526	Ed-sheeran-you-need-me-i-dont-need-you-lyrics	Ed sheeran	you need me i dont need you
10527	Lupe-fiasco-old-school-love-lyrics	Lupe fiasco	old school love
10529	Ed-sheeran-one-lyrics	Ed sheeran	one
10530	Ed-sheeran-bloodstream-lyrics	Ed sheeran	bloodstream
10531	Ed-sheeran-afire-love-lyrics	Ed sheeran	afire love
10532	Ed-sheeran-take-it-back-lyrics	Ed sheeran	take it back
10533	Hoodie-allen-all-about-it-lyrics	Hoodie allen	all about it
10534	Ed-sheeran-uni-lyrics	Ed sheeran	uni
10535	Tori-kelly-i-was-made-for-loving-you-lyrics	Tori kelly	i was made for loving you
10536	One-direction-18-lyrics	One direction	18
10537	Taylor-swift-everything-has-changed-lyrics	Taylor swift	everything has changed
10538	Ed-sheeran-nina-lyrics	Ed sheeran	nina
10539	Ed-sheeran-wake-me-up-lyrics	Ed sheeran	wake me up
10540	Ed-sheeran-take-me-back-to-london-lyrics	Ed sheeran	take me back to london
10541	Ed-sheeran-the-man-lyrics	Ed sheeran	the man
10542	Ed-sheeran-small-bump-lyrics	Ed sheeran	small bump
10543	Ed-sheeran-all-of-the-stars-lyrics	Ed sheeran	all of the stars
10544	Ed-sheeran-best-part-of-me-lyrics	Ed sheeran	best part of me
10545	Ed-sheeran-drunk-lyrics	Ed sheeran	drunk
10547	Ed-sheeran-runaway-lyrics	Ed sheeran	runaway
10549	One-direction-over-again-lyrics	One direction	over again
10551	Ed-sheeran-even-my-dad-does-sometimes-lyrics	Ed sheeran	even my dad does sometimes
10554	Jess-glynne-thursday-lyrics	Jess glynne	thursday
10556	Ed-sheeran-little-lady-lyrics	Ed sheeran	little lady
10558	One-direction-where-do-broken-hearts-go-lyrics	One direction	where do broken hearts go
10559	Ed-sheeran-the-parting-glass-lyrics	Ed sheeran	the parting glass
10560	Ed-sheeran-make-it-rain-lyrics	Ed sheeran	make it rain
10561	Tory-lanez-save-it-lyrics	Tory lanez	save it
10563	Ed-sheeran-nothing-on-you-lyrics	Ed sheeran	nothing on you
10564	Rudimental-lay-it-all-on-me-lyrics	Rudimental	lay it all on me
10565	Ed-sheeran-friends-lyrics	Ed sheeran	friends
10566	Ed-sheeran-autumn-leaves-lyrics	Ed sheeran	autumn leaves
10567	Ed-sheeran-way-to-break-my-heart-lyrics	Ed sheeran	way to break my heart
10568	Ed-sheeran-put-it-all-on-me-lyrics	Ed sheeran	put it all on me
10570	Bts-make-it-right-lyrics	Bts	make it right
10571	Ed-sheeran-grade-8-lyrics	Ed sheeran	grade 8
10572	Ed-sheeran-shirtsleeves-lyrics	Ed sheeran	shirtsleeves
10573	Ed-sheeran-feels-lyrics	Ed sheeran	feels
10574	Ed-sheeran-sunburn-lyrics	Ed sheeran	sunburn
10575	Fuse-odg-boa-me-lyrics	Fuse odg	boa me
10576	Ed-sheeran-little-bird-lyrics	Ed sheeran	little bird
10577	Ed-sheeran-this-lyrics	Ed sheeran	this
10580	Liam-payne-stack-it-up-lyrics	Liam payne	stack it up
10582	Ed-sheeran-the-city-lyrics	Ed sheeran	the city
10583	Ed-sheeran-cold-coffee-lyrics	Ed sheeran	cold coffee
10584	Rixton-hotel-ceiling-lyrics	R	hotel ceiling
10586	Ed-sheeran-touch-and-go-lyrics	Ed sheeran	touch and go
10588	Ed-sheeran-new-york-lyrics	Ed sheeran	new york
10590	Ed-sheeran-she-lyrics	Ed sheeran	she
10591	Devlin-all-along-the-watchtower-lyrics	Devlin	all along the watchtower
10592	Ed-sheeran-homeless-lyrics	Ed sheeran	homeless
10593	Jessie-ware-sam-lyrics	Jessie ware	sam
10594	Ed-sheeran-one-night-lyrics	Ed sheeran	one night
10595	Ed-sheeran-gold-rush-lyrics	Ed sheeran	gold rush
10596	Lewi-white-young-guns-lyrics	Lewi white	young guns
10598	Ed-sheeran-english-rose-lyrics	Ed sheeran	english rose
10600	Ed-sheeran-be-like-you-lyrics	Ed sheeran	be like you
10605	Ed-sheeran-everything-you-are-lyrics	Ed sheeran	everything you are
10609	Ed-sheeran-let-it-out-lyrics	Ed sheeran	let it out
10612	Ed-sheeran-sofa-lyrics	Ed sheeran	sofa
10614	Ed-sheeran-lately-lyrics	Ed sheeran	lately
10615	Hilary-duff-tattoo-lyrics	Hilary duff	tattoo
10616	James-blunt-make-me-better-lyrics	James blunt	make me better
10617	Ed-sheeran-family-lyrics	Ed sheeran	family
10618	Wretch-32-hush-little-baby-lyrics	Wretch 32	hush little baby
10620	Rockie-fresh-are-you-with-me-lyrics	Rockie fresh	are you with me
10621	Chip-about-time-lyrics	Chip	about time
10622	Ed-sheeran-goodbye-to-you-lyrics	Ed sheeran	goodbye to you
10623	Ed-sheeran-where-we-land-lyrics	Ed sheeran	where we land
